STATE,STATEFP,COUNTYFP,COUNTYNAME,PLACEFP,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT
PA,42,73,Lawrence County,53192,2633815,New Bedford CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,53368,1215356,New Castle city,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,53392,2389539,New Castle Northwest CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,73,Lawrence County,54352,1215357,New Wilmington borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,56000,2389605,Oakland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,56232,2389607,Oakwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,73,Lawrence County,71620,2390560,S.N.P.J. borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,72376,1215359,South New Castle borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,80368,1215360,Volant borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,80880,1215361,Wampum borough,INCORPORATED PLACE,C5,A
PA,42,73,Lawrence County,83848,2633816,West Pittsburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,2608,2389139,Annville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,3648,2389162,Avon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,10960,2389272,Campbelltown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,14160,1215362,Cleona borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,16256,1215363,Cornwall borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,26812,2389107,Fort Indiantown Gap CDP,CENSUS DESIGNATED PLACE,M2,S
PA,42,75,Lebanon County,27656,2389812,Fredericksburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,33504,2584466,Hebron CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,38400,1215364,Jonestown borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,42168,1215365,Lebanon city,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,42192,2390048,Lebanon South CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,75,Lebanon County,51568,1215366,Mount Gretna borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,51576,2389512,Mount Gretna Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,52488,1215367,Myerstown borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,53856,2389551,Newmanstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,57720,1215368,Palmyra borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,61312,2389685,Pleasant Hill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,63160,2389719,Quentin CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,64560,1215369,Richland borough,INCORPORATED PLACE,C5,A
PA,42,75,Lebanon County,67744,2389800,Sand Hill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,68144,2390259,Schaefferstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,75,Lebanon County,76724,2390390,Timber Hills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,660,1215371,Alburtis borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,2000,1215372,Allentown city,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,2416,2389134,Ancient Oaks CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,6088,1217330,Bethlehem city,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,8392,2633817,Breinigsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,11720,1215373,Catasauqua borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,11976,2628805,Cementon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,12424,2628811,Cetronia CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,16056,1215374,Coopersburg borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,16128,1215375,Coplay borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,18998,2633818,DeSales University CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,19584,2628810,Dorneyville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,22696,2628806,Egypt CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,23584,1215376,Emmaus borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,27008,1215377,Fountain Hill borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,28144,2389821,Fullerton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,35120,2389938,Hokendauqua CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,41880,2633819,Laurys Station CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,46392,1215378,Macungie borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,54288,2630031,New Tripoli CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,68192,2390262,Schnecksville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,71080,2630040,Slatedale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,71144,1215379,Slatington borough,INCORPORATED PLACE,C5,A
PA,42,77,Lehigh County,74160,2628807,Stiles CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,77488,2633820,Trexlertown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,77,Lehigh County,82320,2628812,Wescosville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,3272,1215380,Ashley borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,3640,1215381,Avoca borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,4599,1217447,Bear Creek Village borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,5028,2633328,Beech Mountain Lakes CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,9496,2628804,Browntown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,12864,2634419,Chase CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,15888,1215382,Conyngham borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,16568,1215383,Courtdale borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,18048,1215384,Dallas borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,20424,1215385,Dupont borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,20512,1215386,Duryea borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,20800,2389427,East Berwick CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,22672,1215387,Edwardsville borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,24392,1215388,Exeter borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,26880,1215389,Forty Fort borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,27744,1215390,Freeland borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,28832,2634422,Georgetown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,29680,2389849,Glen Lyon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,32600,2630013,Harleigh CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,33000,1215391,Harveys Lake borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,33408,1215392,Hazleton city,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,34308,2634652,Hickory Hills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,34776,2628697,Hilldale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,36096,2628698,Hudson CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,36152,1215393,Hughestown borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,37008,2628803,Inkerman CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,37792,1215394,Jeddo borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,39784,1215395,Kingston borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,40848,1215396,Laflin borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,41608,1215397,Larksville borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,41700,2633379,Lattimer CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,41848,1215398,Laurel Run borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,45568,1215399,Luzerne borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,50160,2812926,Misericordia University CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,50208,2630027,Mocanaqua CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,51384,2389520,Mountain Top CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,52584,1215400,Nanticoke city,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,52984,1215401,Nescopeck borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,53448,1215402,New Columbus borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,55752,1215403,Nuangola borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,55808,2389598,Nuremberg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,57904,2630033,Pardeesville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,59054,1215404,Penn Lake Park borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,60224,2634424,Pikes Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,61048,1215405,Pittston city,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,61112,2628699,Plains CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,61648,1215406,Plymouth borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,62712,1215407,Pringle borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,69832,2632286,Shavertown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,69952,2634425,Sheatown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,70224,1215408,Shickshinny borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,70704,2634426,Silkworth CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,75072,1215409,Sugar Notch borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,75832,1215410,Swoyersville borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,77656,2632287,Trucksville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,79016,2633417,Upper Exeter CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,80896,2634428,Wanamie CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,81080,1215411,Warrior Run borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,83136,1215412,West Hazleton borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,83656,2634429,West Nanticoke CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,83720,2631314,Weston CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,79,Luzerne County,83856,1215413,West Pittston borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,84272,1215414,West Wyoming borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,84552,1215415,White Haven borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,85152,1215416,Wilkes-Barre city,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,86856,1215417,Wyoming borough,INCORPORATED PLACE,C5,A
PA,42,79,Luzerne County,86952,1215418,Yatesville borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,20144,1215419,Duboistown borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,25424,2629318,Faxon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,81,Lycoming County,28456,2389828,Garden View CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,81,Lycoming County,36160,1215420,Hughesville borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,38128,1215421,Jersey Shore borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,39280,2629319,Kenmar CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,81,Lycoming County,50632,1215422,Montgomery borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,50720,1215423,Montoursville borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,52264,1215424,Muncy borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,57376,2634252,Oval CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,81,Lycoming County,60136,1215425,Picture Rocks borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,63496,2634269,Rauchtown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,81,Lycoming County,67616,1215426,Salladasburg borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,72648,1215427,South Williamsport borough,INCORPORATED PLACE,C5,A
PA,42,81,Lycoming County,85312,1215428,Williamsport city,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,8040,1215429,Bradford city,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,22888,1215430,Eldred borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,26960,2634229,Foster Brook CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,83,McKean County,38688,1215431,Kane borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,42984,1215432,Lewis Run borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,51632,1215433,Mount Jewett borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,62088,1215434,Port Allegany borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,64296,2631299,Rew CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,83,McKean County,71248,1215435,Smethport borough,INCORPORATED PLACE,C5,A
PA,42,83,McKean County,78698,2805575,University of Pittsburgh Bradford CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,85,Mercer County,13832,1215436,Clark borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,25360,1215437,Farrell city,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,27688,1215438,Fredonia borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,31328,1215439,Greenville borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,31656,1215440,Grove City borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,34064,1215441,Hermitage city,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,37496,1215442,Jackson Center borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,37696,1215443,Jamestown borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,40982,2633821,Lake Latonka CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,85,Mercer County,48696,1215444,Mercer borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,53768,1215445,New Lebanon borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,64368,2633823,Reynolds Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,85,Mercer County,67848,1215446,Sandy Lake borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,69720,1215447,Sharon city,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,69800,1215448,Sharpsville borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,69936,1215449,Sheakleyville borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,74288,1215450,Stoneboro borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,83496,1215451,West Middlesex borough,INCORPORATED PLACE,C5,A
PA,42,85,Mercer County,84376,1215452,Wheatland borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,764,2584432,Alfarata CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,1004,2584433,Allensville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,3424,2584435,Atkinson Mills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,4344,2584438,Barrville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,5304,2389198,Belleville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,10256,1215454,Burnham borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,11836,2584443,Cedar Crest CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,87,Mifflin County,13596,2584444,Church Hill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,30472,2584463,Granville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,34592,2389927,Highland Park CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,38640,1215455,Juniata Terrace borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,40016,1215456,Kistler borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,43000,1215457,Lewistown borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,44528,2584481,Longfellow CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,45452,2584482,Lumber City CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,46400,1215458,McVeytown borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,46728,2584483,Maitland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,48072,2584485,Mattawana CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,50000,2389486,Milroy CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,54160,1215459,Newton Hamilton borough,INCORPORATED PLACE,C5,A
PA,42,87,Mifflin County,62340,2612135,Potlicker Flats CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,87,Mifflin County,63976,2389737,Reedsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,70664,2584508,Siglerville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,74848,2584516,Strodes Mills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,80432,2584522,Wagner CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,87,Mifflin County,86976,2390549,Yeagertown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,3008,2389149,Arlington Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,9000,2389245,Brodheadsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,18736,1217397,Delaware Water Gap borough,INCORPORATED PLACE,C5,A
PA,42,89,Monroe County,21872,1215460,East Stroudsburg borough,INCORPORATED PLACE,C5,A
PA,42,89,Monroe County,22680,2633824,Effort CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,23540,2633825,Emerald Lakes CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,30200,2631271,Gouldsboro CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,36904,2633697,Indian Mountain Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,51344,2389521,Mountainhome CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,51912,1215461,Mount Pocono borough,INCORPORATED PLACE,C5,A
PA,42,89,Monroe County,58948,2633826,Penn Estates CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,61768,2389690,Pocono Pines CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,68036,2633828,Saw Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,68088,2633829,Saylorsburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,70652,2633830,Sierra View CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,89,Monroe County,74888,1215462,Stroudsburg borough,INCORPORATED PLACE,C5,A
PA,42,89,Monroe County,75432,2633832,Sun Valley CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,2264,1215463,Ambler borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,2826,2633833,Arcadia University CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,2896,2389145,Ardmore CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,3544,2389159,Audubon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,3895,2807060,Bala Cynwyd CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,91,Montgomery County,7224,2389218,Blue Bell CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,8568,1215464,Bridgeport borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,9696,1215465,Bryn Athyn borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,9728,2389255,Bryn Mawr CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,12973,2807061,Cheltenham Village CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,91,Montgomery County,15192,1215466,Collegeville borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,15848,1215467,Conshohocken borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,20672,2389425,Eagleville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,21200,1215468,East Greenville borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,23128,2805494,Elkins Park CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,24240,2389053,Evansburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,26376,2389091,Flourtown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,26872,2389804,Fort Washington CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,29096,2389841,Gilbertsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,29808,2389854,Glenside CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,31088,1215469,Green Lane borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,32024,2389891,Halfway House CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,32616,2389900,Harleysville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,33088,1215470,Hatboro borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,33112,1215471,Hatfield borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,33154,2633706,Haverford College CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,35800,2389954,Horsham CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,38000,1215472,Jenkintown borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,39736,2390001,King of Prussia CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,40608,2390009,Kulpsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,41432,1215473,Lansdale borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,46280,2805523,McKinley CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,47152,2390119,Maple Glen CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,48768,2812927,Merion Station CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,50560,2805526,Mont Clare CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,50672,2389500,Montgomeryville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,52664,1215474,Narberth borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,54656,1215475,Norristown borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,55512,1215476,North Wales borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,57024,2389626,Oreland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,59120,1215477,Pennsburg borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,59312,2389658,Penn Wynne CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,61688,2389688,Plymouth Meeting CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,62396,2389703,Pottsgrove CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,62416,1215478,Pottstown borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,63808,1215479,Red Hill borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,65568,1215480,Rockledge borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,66144,2812907,Rosemont CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,66256,2805554,Roslyn CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,66576,1215481,Royersford borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,67712,2389799,Sanatoga CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,68328,1215482,Schwenksville borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,71008,2390303,Skippack CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,71856,1215483,Souderton borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,73264,2390332,Spring House CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,73312,2390334,Spring Mount CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,74660,2390363,Stowe CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,75712,2805569,Swedeland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,76304,1217321,Telford borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,77304,1215484,Trappe borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,77520,2390406,Trooper CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,80248,2812905,Villanova CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,82736,1215486,West Conshohocken borough,INCORPORATED PLACE,C5,A
PA,42,91,Montgomery County,85408,2390519,Willow Grove CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,86576,2633834,Woxall CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,86744,2390544,Wyncote CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,91,Montgomery County,86776,2390546,Wyndmoor CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,93,Montour County,18136,1215487,Danville borough,INCORPORATED PLACE,C5,A
PA,42,93,Montour County,81424,1215488,Washingtonville borough,INCORPORATED PLACE,C5,A
